Sub Prod Cd;Acct Nbr;Tran Cd;Trans Desc;Tran Detail Desc;Db Cr Cd;Category;Post Dt;Tran Amt;MCC;Merchant Type;SIC Code Group Type;Presentation;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 HY VEE 1400442         OMAHA        NE       ;D;Grocery;6/9/2014;190.83;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 HY VEE GAS 5400442     OMAHA        NE       ;D;Auto/Gas;8/26/2014;26;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 HY VEE GAS 5400442     OMAHA        NE       ;D;Auto/Gas;5/29/2014;39.44;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 HY VEE GAS 5400442     OMAHA        NE       ;D;Auto/Gas;5/9/2014;44.02;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 HY-VEE 14004444         OMAHA        NE       ;D;Grocery;7/21/2014;10.01;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 HY-VEE OMAHA #2 GA  OMAHA        NE       ;D;Grocery;7/24/2014;33.14;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 IHOP #5725          OMAHA        NE       ;D;Restaurants/Bars;7/28/2014;23;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1029;VISA CREDIT                            ;46445 JCPENNEY 0004471       OMAHA        NE       ;C;Returned Purchase;5/27/2014;26.74;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 KICKS 66 2          OMAHA        NE       ;D;Auto/Gas;6/16/2014;49.99;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 KIRKLANDS #661      OMAHA        NE       ;D;Auto/Gas;9/2/2014;41.66;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 KMART 0044500441          OMAHA        NE       ;D;Clothing/Retail;8/19/2014;31.34;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 KOHL'S #0220        OMAHA        NE       ;D;Clothing/Retail;5/19/2014;13.38;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1029;VISA CREDIT                            ;46445 LOWES #011444*       OMAHA        NE       ;C;Returned Purchase;5/27/2014;10.42;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 LOWES #011444*       OMAHA        NE       ;D;Home Supply/Housing;5/23/2014;16.59;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 MCDONALD'S F100440044446   OMAHA        NE       ;D;Restaurants;9/3/2014;11.45;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 MCDONALD'S F745442   OMAHA        NE       ;D;Restaurants;6/6/2014;20.12;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 MORGAN PET CLINIC   OMAHA        NE       ;D;Pet;5/7/2014;68.47;5995;Pet Shops; Pet Foods; and Supplies Stores;Pet Shops; Pet Foods; and Supplies Stores;Pet Shops; Pet Foods; and Supplies Stores;;;
Checking ;2;1071;VISA DEBIT                             ;46445 MOUNTAIN MAN NUT FRU402-4100044741  NE       ;D;Restaurants;5/8/2014;9;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 MOUNTAIN MAN NUT FRUOMAHA        NE       ;D;Restaurants;5/22/2014;13.5;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 NATURAL GROCERS-OW  OMAHA        NE       ;D;Grocery;9/2/2014;5.45;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 NATURAL GROCERS-OW  OMAHA        NE       ;D;Grocery;8/25/2014;13.3;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 NOTHING BUNDT CAKES OMAHA        NE       ;D;Restaurants;7/21/2014;11.97;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 PAUL WORTMAN DDS    ELKHORN      NE       ;D;Doctor/Healthcare;8/11/2014;375;8011;Doctors and Physicians-not elsewhere classified;Doctors and Physicians-not elsewhere classified;Doctors and Physicians-not elsewhere classified;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 RUBY TUESDAY #0044240  OMAHA        NE       ;D;Restaurants/Bars;9/2/2014;20;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 RUNZA HARRISON      OMAHA        NE       ;D;Restaurants;5/27/2014;21.89;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 SEARS ROEBUCK   1022OMAHA        NE       ;D;Clothing/Retail;9/2/2014;21.1;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 SGT PEFFERS         OMAHA        NE       ;D;Restaurants/Bars;5/19/2014;35.33;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 SHOE CARNIVAL #07440 OMAHA        NE       ;D;Clothing/Retail;5/27/2014;48.11;5661;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 SHOPKO        007004OMAHA        NE       ;D;Clothing/Retail;5/5/2014;4.3;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 SQ *ANGELA BERARD   Council Bluf IA       ;D;Clothing/Retail;7/24/2014;46;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 SZECHUAN EXPRESS CHIOMAHA        NE       ;D;Restaurants;7/23/2014;8;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 TACO BELL 0021002122OMAHA        NE       ;D;Restaurants;7/22/2014;13.33;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 TARGET        000100440044OMAHA        NE       ;D;Pet;7/28/2014;20.97;5995;Pet Shops; Pet Foods; and Supplies Stores;Pet Shops; Pet Foods; and Supplies Stores;Pet Shops; Pet Foods; and Supplies Stores;;;
Checking ;2;1029;VISA CREDIT                            ;46445 TARGET        000100440044OMAHA        NE       ;C;Returned Purchase;9/2/2014;34.15;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 TARGET        000100440044OMAHA        NE       ;D;Clothing/Retail;8/25/2014;34.15;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 TARGET        0002744OMAHA        NE       ;D;Clothing/Retail;5/27/2014;18.16;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 THE EGG & I OMAHA   OMAHA        NE       ;D;Restaurants/Bars;7/14/2014;14;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 THE HOME DEPOT #7207OMAHA        NE       ;D;Home Supply/Housing;7/15/2014;6.39;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 THE OLIVE GARD0001544OMAHA        NE       ;D;Restaurants/Bars;6/9/2014;18.4;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 THE OLIVE GARD0001544OMAHA        NE       ;D;Restaurants/Bars;8/11/2014;26;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 TMS*LIZ STUFF       LOUISVILLE   NE       ;D;Clothing/Retail;8/18/2014;8.55;5631;Womenﾒs Accessory and Specialty Shops;Womenﾒs Accessory and Specialty Shops;Womenﾒs Accessory and Specialty Shops;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 ULTA #264           OMAHA        NE       ;D;Healthcare;5/28/2014;30.76;5912;Drug Stores and Pharmacies;Drug Stores and Pharmacies;Drug Stores and Pharmacies;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 VICS CORN POPPER    OMAHA        NE       ;D;Restaurants;5/27/2014;15;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 VICTORIA'S SECRET 05OMAHA        NE       ;D;Clothing/Retail;9/2/2014;82.28;5631;Womenﾒs Accessory and Specialty Shops;Womenﾒs Accessory and Specialty Shops;Womenﾒs Accessory and Specialty Shops;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 VILLAGE-INN-REST #044OMAHA        NE       ;D;Restaurants/Bars;6/16/2014;30.75;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 WAL-MART #5761      OMAHA        NE       ;D;Retail;5/19/2014;24.03;5310;Discount Stores;Discount Stores;Discount Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 WAL-MART #7157      OMAHA        NE       ;D;Retail;8/20/2014;6.76;5310;Discount Stores;Discount Stores;Discount Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 WAL-MART #7157      OMAHA        NE       ;D;Retail;9/2/2014;11.61;5310;Discount Stores;Discount Stores;Discount Stores;;;;;;;;;
Checking ;2;1029;VISA CREDIT                            ;46445 WAL-MART #7260044      OMAHA        NE       ;C;Retail;6/2/2014;38.41;5310;Discount Stores;Discount Stores;Discount Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 WENDY'S #14444       OMAHA        NE       ;D;Restaurants;5/28/2014;9.14;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 WHICH WICH #1440     PAPILLION    NE       ;D;Restaurants;5/27/2014;26.48;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 WHT HS BLK MKT #7562GRETNA       NE       ;D;Clothing/Retail;7/14/2014;8.17;5631;Womenﾒs Accessory and Specialty Shops;Womenﾒs Accessory and Specialty Shops;Womenﾒs Accessory and Specialty Shops;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 WM SUPERCENTER #4600GRETNA       NE       ;D;Grocery;5/27/2014;88.85;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 WM SUPERCENTER #7157OMAHA        NE       ;D;Grocery;6/11/2014;9.2;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 WM SUPERCENTER #7157OMAHA        NE       ;D;Grocery;7/14/2014;16.84;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 WM SUPERCENTER #7260044OMAHA        NE       ;D;Grocery;7/14/2014;23.68;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;46445 YOUNKERS #0406      OMAHA        NE       ;D;Clothing/Retail;9/2/2014;28.89;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 0044160 TOWNE CENTER PKPAPILLION    NE       ;D;ATM / CASH;6/9/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 0044160 TOWNE CENTER PKPAPILLION    NE       ;D;ATM / CASH;5/8/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;5839;FOREIGN ATM WITHDRAWAL                 ;51440 00442ND & GILES    PLZ PAPILLION    NE       ;D;ATM / CASH;6/16/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 004444244 S 127RD PLZ DU LA VISTA     NE       ;D;ATM / CASH;5/22/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 004444244 S 127RD PLZ DU LA VISTA     NE       ;D;ATM / CASH;6/18/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 004444244 S 127RD PLZ DU LA VISTA     NE       ;D;ATM / CASH;6/2/2014;60;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 00444455 S 444TH STREET  LAVISTA      NE       ;D;ATM / CASH;5/20/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 00444455 S 444TH STREET  LAVISTA      NE       ;D;ATM / CASH;5/28/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 00444455 S 444TH STREET  LAVISTA      NE       ;D;ATM / CASH;6/30/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 00444455 S 444TH STREET  LAVISTA      NE       ;D;ATM / CASH;7/23/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 00444455 S 444TH STREET  LAVISTA      NE       ;D;ATM / CASH;8/26/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 00444455 S 444TH STREET  LAVISTA      NE       ;D;ATM / CASH;8/18/2014;100;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 10044 1/2 N. 204TH AVELKHORN      NE       ;D;ATM / CASH;5/5/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 16TH & CAPITOL      OMAHA        NE       ;D;ATM / CASH;5/13/2014;20;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 17710 WEST MAPLE W  OMAHA        NE       ;D;ATM / CASH;6/23/2014;500;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 401 SOUTH HWY. 6    GRETNA       NE       ;D;ATM / CASH;5/15/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 401 SOUTH HWY. 6    GRETNA       NE       ;D;ATM / CASH;8/21/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 5005 S 1044TH ST     OMAHA        NE       ;D;ATM / CASH;6/10/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;51440 54412 S 144TH        OMAHA        NE       ;D;ATM / CASH;7/18/2014;60;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 ALL AMERICAN SOAP BO770-00447744004427  OH       ;D;Healthcare;6/17/2014;38;5912;Drug Stores and Pharmacies;Drug Stores and Pharmacies;Drug Stores and Pharmacies;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 ALL AMERICAN SOAP BO770-00447744004427  OH       ;D;Healthcare;7/14/2014;157.72;5912;Drug Stores and Pharmacies;Drug Stores and Pharmacies;Drug Stores and Pharmacies;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 AMERICAN AI 00102004400044OMAHA        NE       ;D;Restaurants/Bars;7/30/2014;25;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 AMPCO PARKING EPPLEYOMAHA        NE       ;D;Travel/Parking;8/12/2014;42;7523;Automobile Parking Lots And Garages;Automobile Parking Lots And Garages;Automobile Parking Lots And Garages;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 ASHLAND GOLF CLUB   ASHLAND      NE       ;D;Recreation;5/21/2014;26.35;7992;Golf Courses-public;Golf Courses-public;Golf Courses-public;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 AutoZone 1640044 17777 OMAHA        NE       ;D;Auto/Travel;7/9/2014;6.83;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 BAG N SAVE #004400444     OMAHA        NE       ;D;Grocery;7/14/2014;8.67;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 BAG N SAVE #004400444     OMAHA        NE       ;D;Grocery;5/20/2014;19.24;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 BAG N SAVE #004400444     OMAHA        NE       ;D;Grocery;7/22/2014;39.62;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 BAG N SAVE #004400444     OMAHA        NE       ;D;Grocery;6/20/2014;40.65;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 BAG N SAVE #004400444     OMAHA        NE       ;D;Grocery;5/30/2014;46.72;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 BAG N SAVE #0044441     OMAHA        NE       ;D;Grocery;7/17/2014;41.6;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 BAG N SAVE #0044441     OMAHA        NE       ;D;Grocery;8/12/2014;87.66;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 BUCKYS 21           ELKHORN      NE       ;D;Grocery;5/5/2014;9.62;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 CASEYS GEN STORE 2644OKOBOJI      IA       ;D;Auto/Gas;7/15/2014;38.75;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 CBANKS #1440044 17021 W OMAHA        NE       ;D;Grocery;5/9/2014;60.1;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 CBANKS #1440044 17021 W OMAHA        NE       ;D;Grocery;6/9/2014;64.12;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 CBANKS #661 0044400444 TOWPAPILLION    NE       ;D;Grocery;5/20/2014;60.1;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 CHEESECAKE FACTORY #OMAHA        NE       ;D;Restaurants/Bars;6/13/2014;18.18;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 CJ'S HOME CENTER    RALSTON      NE       ;D;Home Supply/Housing;7/1/2014;3.73;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 CJ'S HOME CENTER    RALSTON      NE       ;D;Home Supply/Housing;6/2/2014;9.58;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 CJ'S HOME CENTER    RALSTON      NE       ;D;Home Supply/Housing;5/6/2014;15.01;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 CJ'S HOME CENTER    RALSTON      NE       ;D;Home Supply/Housing;5/6/2014;22.98;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 CJ'S HOME CENTER    RALSTON      NE       ;D;Home Supply/Housing;7/15/2014;27.17;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 CJ'S HOME CENTER    RALSTON      NE       ;D;Home Supply/Housing;5/19/2014;34.58;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 CLKBANK*VIN Check Pr4400-710-6075 ID       ;D;Tax;6/2/2014;12.95;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 DIVINE TRUTH CHRISTILA VISTA     NE       ;D;Charity;5/5/2014;21.38;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 DON & MILLIES       OMAHA        NE       ;D;Restaurants/Bars;5/12/2014;14.2;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 DORTS BAR & GRILL   PAPILLION    NE       ;D;Restaurants/Bars;6/23/2014;28.2;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 EL BEES             OMAHA        NE       ;D;Restaurants/Bars;8/20/2014;39.75;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 EMERALD HILLS GOLF CARNOLDS PARK IA       ;D;Recreation;8/18/2014;139;7992;Golf Courses-public;Golf Courses-public;Golf Courses-public;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 ENRIQUES JEWELERS   OMAHA        NE       ;D;Clothing/Retail;5/5/2014;49.22;5631;Womenﾒs Accessory and Specialty Shops;Womenﾒs Accessory and Specialty Shops;Womenﾒs Accessory and Specialty Shops;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 FAREWAY STORES #041 PAPILLION    NE       ;D;Grocery;6/2/2014;77.15;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 FAREWAY STORES #041 PAPILLION    NE       ;D;Grocery;5/9/2014;91.24;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 FAREWAY STORES #041 PAPILLION    NE       ;D;Grocery;7/14/2014;152.33;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 FAREWAY STORES #047 OMAHA        NE       ;D;Grocery;8/21/2014;122.77;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 FASTENAL COMPANY01  OMAHA        NE       ;D;Home Supply/Housing;6/16/2014;16.24;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 FASTENAL COMPANY01  OMAHA        NE       ;D;Home Supply/Housing;5/15/2014;25.66;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 Fire Barn           Papillion    NE       ;D;Restaurants/Bars;5/27/2014;36.01;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 Fire Barn           Papillion    NE       ;D;Restaurants/Bars;5/12/2014;43.36;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 FRANK'S PIZZERIA    OMAHA        NE       ;D;Restaurants/Bars;6/9/2014;29.52;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
